id	priority	category	file	line	col	source	zh_cn	context	notes
SRC_00020	medium	possible_name	src/alky.c	363	75	Reproduce		if ((toisto) && (result->number > 0) && ((streq("Use", verb)) || (streq("Reproduce", verb))))	
SRC_00021	high	message	src/alky.c	368	15	You have %s.		msg_format("You have %s.", o_name);	
SRC_00022	high	message	src/alky.c	390	13	You do not have enough infusions.		msg_print("You do not have enough infusions.");	
SRC_00023	low	other	src/alky.c	401	19	Really use %s? <color:y>[y/n]</color>		sprintf(prompt, "Really use %s? <color:y>[y/n]</color>", o_name);	
SRC_00024	low	other	src/alky.c	402	26	ny		if (msg_prompt(prompt, "ny", PROMPT_DEFAULT) == 'n')	
SRC_00025	low	other	src/alky.c	405	20	Really, REALLY use %s? <color:y>[y/n]</color>		sprintf(prompt, "Really, REALLY use %s? <color:y>[y/n]</color>", o_name);	
SRC_00026	low	other	src/alky.c	406	27	ny		if (msg_prompt(prompt, "ny", PROMPT_DEFAULT) == 'n') return;	
SRC_00027	medium	possible_name	src/alky.c	430	39	Browse		object_type *o_ptr = _chooseInfusion("Browse", TV_POTION, _ALLOW_SWITCH | _ALLOW_EXCHANGE);	
SRC_00028	high	message	src/alky.c	441	13	You are too scared!		msg_print("You are too scared!");	
SRC_00029	medium	possible_name	src/alky.c	449	26	Use		o_ptr = _chooseInfusion("Use", tval, _ALLOW_SWITCH | _ALLOW_EXCHANGE);	
SRC_00030	high	prompt	src/alky.c	465	18	Create infusion from which potions?		prompt.prompt = "Create infusion from which potions?";	
SRC_00031	high	prompt	src/alky.c	466	17	You have nothing to create infusions from.		prompt.error = "You have nothing to create infusions from.";	
SRC_00032	medium	possible_name	src/alky.c	483	30	Replace		dest_ptr = _chooseInfusion("Replace", prompt.obj->tval, _ALLOW_EMPTY);	
SRC_00033	high	message	src/alky.c	491	14	This slot is already full of %s.		msg_format("This slot is already full of %s.", o_name);	
SRC_00034	low	other	src/alky.c	499	19	Really replace %s? <color:y>[y/n]</color>		sprintf(prompt, "Really replace %s? <color:y>[y/n]</color>", o_name);	
SRC_00035	low	other	src/alky.c	500	26	ny		if (msg_prompt(prompt, "ny", PROMPT_DEFAULT) == 'n')	
SRC_00036	high	message	src/alky.c	509	31	You do nothing.		if (infct <= 0) { msg_format("You do nothing."); return FALSE; }	
SRC_00037	high	message	src/alky.c	522	15	You create %d additional infusion%s.		msg_format("You create %d additional infusion%s.", infct, ((infct == 1) ? "" : "s"));	
SRC_00038	high	message	src/alky.c	525	15	You create %d additional infusion%s, reaching the limit.		msg_format("You create %d additional infusion%s, reaching the limit.", infct, ((infct == 1) ? "" : "s"));	
SRC_00039	high	message	src/alky.c	533	14	You create %s from %s.		msg_format("You create %s from %s.", infct == 1 ? "an infusion" : "infusions", o_name);	
SRC_00040	high	message	src/alky.c	533	53	an infusion		msg_format("You create %s from %s.", infct == 1 ? "an infusion" : "infusions", o_name);	
SRC_00041	high	message	src/alky.c	533	69	infusions		msg_format("You create %s from %s.", infct == 1 ? "an infusion" : "infusions", o_name);	
SRC_00042	high	name_desc	src/alky.c	553	23	Create Infusion		var_set_string(res, "Create Infusion");	
SRC_00043	high	name_desc	src/alky.c	556	23	Alchemically processes a potion to create an infusion - faster to use, and resistant to damage.		var_set_string(res, "Alchemically processes a potion to create an infusion - faster to use, and resistant to damage.");	
SRC_00044	low	other	src/alky.c	615	42	It produces a blast of... apple juice?		case SV_POTION_APPLE_JUICE: desc = "It produces a blast of... apple juice?"; break;	
SRC_00045	low	other	src/alky.c	616	42	It produces a blast of mist, and some salt.		case SV_POTION_SALT_WATER: desc = "It produces a blast of mist, and some salt."; break;	
SRC_00046	low	other	src/alky.c	617	34	It produces a blast of mist!		case SV_POTION_WATER: desc = "It produces a blast of mist!"; break;	
SRC_00047	medium	possible_name	src/alky.c	618	37	It produces a cloud of darkness		case SV_POTION_BLINDNESS: desc = "It produces a cloud of darkness"; break;	
SRC_00048	low	other	src/alky.c	619	39	It produces an explosion!		case SV_POTION_DETONATIONS: desc = "It produces an explosion!"; break;	
SRC_00049	low	other	src/alky.c	620	34	It produces a cloud of death!		case SV_POTION_DEATH: desc = "It produces a cloud of death!"; break;	
SRC_00050	low	other	src/alky.c	621	37	It produces an eerie white mist!		case SV_POTION_RUINATION: desc = "It produces an eerie white mist!"; break;	
SRC_00051	low	other	src/alky.c	622	33	It produces a massive pillar of raw life energy!		case SV_POTION_LIFE: desc = "It produces a massive pillar of raw life energy!"; break;	
SRC_00052	low	other	src/alky.c	623	36	It produces a cloud of raw life energy!		case SV_POTION_HEALING: desc = "It produces a cloud of raw life energy!"; break;	
SRC_00053	low	other	src/alky.c	624	39	It produces a blast of raw life energy!		case SV_POTION_STAR_HEALING: desc = "It produces a blast of raw life energy!"; break;	
SRC_00054	low	other	src/alky.c	625	34	It produces a cloud of sleeping gas!		case SV_POTION_SLEEP: desc = "It produces a cloud of sleeping gas!"; break;	
SRC_00055	low	other	src/alky.c	626	43	It produces a cloud of raw Logrus!		case SV_POTION_LIQUID_LOGRUS: desc = "It produces a cloud of raw Logrus!"; break;	
SRC_00056	low	other	src/alky.c	633	11	It a cloud of brown mist!		desc = "It a cloud of brown mist!"; break;	
SRC_00057	low	other	src/alky.c	634	37	It produces a scintillating cloud!		case SV_POTION_CONFUSION: desc = "It produces a scintillating cloud!"; break;	
SRC_00058	low	other	src/alky.c	635	36	It produces a slow cloud!		case SV_POTION_SLOWNESS: desc = "It produces a slow cloud!"; break;	
SRC_00059	low	other	src/alky.c	636	40	It produces an ominous mist!		case SV_POTION_LOSE_MEMORIES: desc = "It produces an ominous mist!"; break;	
SRC_00060	low	other	src/alky.c	637	34	It produces a blast of blood!		case SV_POTION_BLOOD: desc = "It produces a blast of blood!"; break;	
SRC_00061	low	other	src/alky.c	638	35	It produces a cloud of poison!		case SV_POTION_POISON: desc = "It produces a cloud of poison!"; break;	
SRC_00062	low	other	src/alky.c	639	42	It produces a cloud of fury!		case SV_POTION_BERSERK_STRENGTH:desc = "It produces a cloud of fury!"; break;	
SRC_00063	low	other	src/alky.c	640	38	It produces a cloud of petrification!		case SV_POTION_STONE_SKIN: desc = "It produces a cloud of petrification!"; break;	
SRC_00064	low	other	src/alky.c	641	38	It produces a blast of slime!		case SV_POTION_SLIME_MOLD: desc = "It produces a blast of slime!"; break;	
SRC_00065	low	other	src/alky.c	642	42	It produces a blast of raw mana!		case SV_POTION_RESTORE_MANA: desc = "It produces a blast of raw mana!"; break;	
SRC_00066	low	other	src/alky.c	648	11	The flask explodes into a cloud of fire!		desc = "The flask explodes into a cloud of fire!";	
SRC_00067	high	message	src/alky.c	657	34	You cannot evaporate this potion.		if (blastType < 0) { msg_format("You cannot evaporate this potion."); return FALSE; }	
SRC_00068	high	message	src/alky.c	668	13	You evaporate %s. %s		msg_format("You evaporate %s. %s", o_name, desc);	
SRC_00069	low	other	src/alky.c	696	18	Evaporate [Q] Potion or [m] Infusion?\n		sprintf(kehote, "Evaporate [Q] Potion or [m] Infusion?\\n");	
SRC_00070	low	other	src/alky.c	699	30	qm		else if (msg_prompt(kehote, "qm", PROMPT_DEFAULT) == 'q')	
SRC_00071	high	prompt	src/alky.c	704	19	Evaporate which potion?		prompt.prompt = "Evaporate which potion?";	
SRC_00072	high	prompt	src/alky.c	705	18	You have nothing to evaporate.		prompt.error = "You have nothing to evaporate.";	
SRC_00073	medium	possible_name	src/alky.c	724	27	Evaporate		o_ptr = _chooseInfusion("Evaporate", TV_POTION, 0);	
SRC_00074	high	message	src/alky.c	728	15	There's nothing to evaporate.		msg_format("There's nothing to evaporate.");	
SRC_00075	high	name_desc	src/alky.c	747	23	Evaporate		var_set_string(res, "Evaporate");	
SRC_00076	high	name_desc	src/alky.c	750	23	Evaporates a potion, creating a burst that may harm or benefit creatures.		var_set_string(res, "Evaporates a potion, creating a burst that may harm or benefit creatures.");	
SRC_00077	low	other	src/alky.c	770	19	Really break down %s? %s chemicals will be lost due to lack of room. <color:y>[y/n]</color>		sprintf(prompt, "Really break down %s? %s chemicals will be lost due to lack of room. <color:y>[y/n]</color>", o_name, _CHEM[tier] == _MAX_CHEM ? "All" : "Some of the");	
SRC_00078	medium	possible_name	src/alky.c	770	149	All		sprintf(prompt, "Really break down %s? %s chemicals will be lost due to lack of room. <color:y>[y/n]</color>", o_name, _CHEM[tier] == _MAX_CHEM ? "All" : "Some of the");	
SRC_00079	medium	possible_name	src/alky.c	770	157	Some of the		sprintf(prompt, "Really break down %s? %s chemicals will be lost due to lack of room. <color:y>[y/n]</color>", o_name, _CHEM[tier] == _MAX_CHEM ? "All" : "Some of the");	
SRC_00080	low	other	src/alky.c	771	26	ny		if (msg_prompt(prompt, "ny", PROMPT_DEFAULT) == 'n')	
SRC_00081	high	message	src/alky.c	778	26	You break down the potion%s and gain %d %s chemicals, for a total of %d.		if (newchem) msg_format("You break down the potion%s and gain %d %s chemicals, for a total of %d.", (singular ? "" : "s"), newchem, _tiername[tier], _CHEM[tier]);	
SRC_00082	high	message	src/alky.c	779	18	You break down the potion%s, losing all the chemicals in %s.		else msg_format("You break down the potion%s, losing all the chemicals in %s.", singular ? "" : "s", singular ? "it" : "them");	
SRC_00083	high	message	src/alky.c	779	114	it		else msg_format("You break down the potion%s, losing all the chemicals in %s.", singular ? "" : "s", singular ? "it" : "them");	
SRC_00084	high	message	src/alky.c	779	121	them		else msg_format("You break down the potion%s, losing all the chemicals in %s.", singular ? "" : "s", singular ? "it" : "them");	
SRC_00085	high	prompt	src/alky.c	788	18	Break down which potions?		prompt.prompt = "Break down which potions?";	
SRC_00086	high	prompt	src/alky.c	789	17	You have nothing to break down.		prompt.error = "You have nothing to break down.";	
SRC_00087	high	message	src/alky.c	802	33	It's just H2O, funny guy.		if(randint0(100)<8) msg_print("It's just H2O, funny guy.");	
SRC_00088	high	message	src/alky.c	803	35	You attempt to break down the dihydrogen monoxide, but fail.		else if (one_in_(12)) msg_print("You attempt to break down the dihydrogen monoxide, but fail.");	
SRC_00089	high	message	src/alky.c	804	18	It's just plain water.		else msg_print("It's just plain water.");	
SRC_00090	high	name_desc	src/alky.c	822	23	Break Down Potion		var_set_string(res, "Break Down Potion");	
SRC_00091	high	name_desc	src/alky.c	825	23	Breaks down a potion to its base chemicals.		var_set_string(res, "Breaks down a potion to its base chemicals.");	
SRC_00092	high	message	src/alky.c	850	13	This slot is already full.		msg_print("This slot is already full."); // perhaps make it sound more flavourful...	
SRC_00093	high	message	src/alky.c	855	13	There's nothing to reproduce.		msg_print("There's nothing to reproduce.");	
SRC_00094	high	message	src/alky.c	871	14	This infusion is beyond your skills to reproduce.		msg_format("This infusion is beyond your skills to reproduce.");	
SRC_00095	low	other	src/alky.c	880	18	Reproduction would cost %d chemicals. Are you sure? <color:y>[y/n]</color>		sprintf(prompt, "Reproduction would cost %d chemicals. Are you sure? <color:y>[y/n]</color>", cost);	
SRC_00096	low	other	src/alky.c	881	25	ny		if (msg_prompt(prompt, "ny", PROMPT_DEFAULT) == 'n')	
SRC_00097	high	message	src/alky.c	885	14	You do not have enough %s chemicals.		msg_format("You do not have enough %s chemicals.", _tiername[tier]);	
SRC_00098	high	message	src/alky.c	891	14	You recreate %d infusion%s.		msg_format("You recreate %d infusion%s.", infct, ((infct == 1) ? "" : "s"));	
SRC_00099	medium	possible_name	src/alky.c	902	26	Reproduce		o_ptr = _chooseInfusion("Reproduce", TV_POTION, 0);	
SRC_00100	high	name_desc	src/alky.c	912	23	Reproduce Infusion		var_set_string(res, "Reproduce Infusion");	
SRC_00101	high	name_desc	src/alky.c	915	23	Uses chemicals to create an infusion based on an existing infusion.		var_set_string(res, "Uses chemicals to create an infusion based on an existing infusion.");	
SRC_00102	high	message	src/alky.c	1006	14	You attempt to break down %s. 		msg_format("You attempt to break down %s. ", o_name);	
SRC_00103	high	display	src/alky.c	1096	20	%c) (Empty)\n		doc_printf(doc, "%c) (Empty)\\n", I2A(i));	
SRC_00104	high	display	src/alky.c	1103	18	<topic:Alchemist>============================= Created <color:keypress>I</color>nfusions ============================\n\n		doc_printf(doc, "<topic:Alchemist>============================= Created <color:keypress>I</color>nfusions ============================\\n\\n");	
SRC_00105	low	other	src/alky.c	1131	19	alchemy		me.magic_desc = "alchemy";	
SRC_00106	high	name_desc	src/alky.c	1164	13	Alchemist		me.name = "Alchemist";	
SRC_00107	high	name_desc	src/alky.c	1165	13	Alchemists are masters of tinctures, concoctions and infusions. They can prepare themselves set infusions from potions that replicate the effect - without consuming inventory space or being in danger of shattering. They are reasonably good at melee, especially with the right potions, though they cannot rival melee specialists. Even bad potions are useful in their hands, as weapons or ingredients. Their other abilities include creating copies of potions and turning items to gold. They require intelligence for some of their abilities.\n		me.desc = "Alchemists are masters of tinctures, concoctions and "	
SRC_00108	low	other	src/angband.c	1	10	angband.h		#include "angband.h"	
SRC_00109	low	other	src/angband.h	19	10	h-basic.h		#include "h-basic.h"	
SRC_00110	low	other	src/angband.h	24	10	rect.h		#include "rect.h"	
SRC_00111	low	other	src/angband.h	25	10	z-util.h		#include "z-util.h"	
SRC_00112	low	other	src/angband.h	26	10	z-virt.h		#include "z-virt.h"	
SRC_00113	low	other	src/angband.h	27	10	z-form.h		#include "z-form.h"	
SRC_00114	low	other	src/angband.h	28	10	z-rand.h		#include "z-rand.h"	
SRC_00115	low	other	src/angband.h	29	10	z-term.h		#include "z-term.h"	
SRC_00116	low	other	src/angband.h	30	10	z-doc.h		#include "z-doc.h"	
SRC_00117	low	other	src/angband.h	35	10	z-config.h		#include "z-config.h"	
SRC_00118	low	other	src/angband.h	37	10	savefile.h		#include "savefile.h"	
SRC_00119	low	other	src/angband.h	42	10	defines.h		#include "defines.h"	
SRC_00120	low	other	src/angband.h	43	10	variant.h		#include "variant.h"	
SRC_00121	low	other	src/angband.h	44	10	resist.h		#include "resist.h"	
SRC_00122	low	other	src/angband.h	46	10	obj.h		#include "obj.h"	
SRC_00123	low	other	src/angband.h	47	10	inv.h		#include "inv.h"	
SRC_00124	low	other	src/angband.h	48	10	equip.h		#include "equip.h"	
SRC_00125	low	other	src/angband.h	49	10	pack.h		#include "pack.h"	
SRC_00126	low	other	src/angband.h	50	10	quiver.h		#include "quiver.h"	
SRC_00127	low	other	src/angband.h	51	10	home.h		#include "home.h"	
SRC_00128	low	other	src/angband.h	52	10	http.h		#include "http.h"	
SRC_00129	low	other	src/angband.h	53	10	rooms.h		#include "rooms.h"	
SRC_00130	low	other	src/angband.h	54	10	shop.h		#include "shop.h"	
SRC_00131	low	other	src/angband.h	55	10	mon.h		#include "mon.h"	
SRC_00132	low	other	src/angband.h	56	10	obj_prompt.h		#include "obj_prompt.h"	
SRC_00133	low	other	src/angband.h	57	10	py_throw.h		#include "py_throw.h"	
SRC_00134	medium	other	src/angband.h	58	10	quest.h		#include "quest.h"	
SRC_00135	low	other	src/angband.h	59	10	gf.h		#include "gf.h"	
SRC_00136	low	other	src/angband.h	60	10	monspell.h		#include "monspell.h"	
SRC_00137	low	other	src/angband.h	62	10	types.h		#include "types.h"	
SRC_00138	low	other	src/angband.h	63	10	externs.h		#include "externs.h"	
SRC_00139	low	other	src/angband.h	65	10	message.h		#include "message.h"	
SRC_00140	low	other	src/angband.h	66	10	mut.h		#include "mut.h"	
SRC_00141	low	other	src/angband.h	67	10	spells.h		#include "spells.h"	
SRC_00142	medium	other	src/angband.h	68	10	menu.h		#include "menu.h"	
SRC_00143	low	other	src/angband.h	69	10	fear.h		#include "fear.h"	
SRC_00144	low	other	src/angband.h	70	10	scores.h		#include "scores.h"	
SRC_00145	low	other	src/archer.c	1	10	angband.h		#include "angband.h"	
SRC_00146	high	prompt	src/archer.c	16	21	Convert which item?		prompt.prompt = "Convert which item?";	
SRC_00147	high	prompt	src/archer.c	17	20	You have no item to convert.		prompt.error = "You have no item to convert.";	
SRC_00148	high	message	src/archer.c	34	16	You make %s.		msg_format("You make %s.", name);	
SRC_00149	high	prompt	src/archer.c	49	21	Convert which item?		prompt.prompt = "Convert which item?";	
SRC_00150	high	prompt	src/archer.c	50	20	You have no item to convert.		prompt.error = "You have no item to convert.";	
SRC_00151	high	message	src/archer.c	67	16	You make %s.		msg_format("You make %s.", name);	
SRC_00152	high	message	src/archer.c	92	19	You need a pile of rubble.		msg_print("You need a pile of rubble.");	
SRC_00153	high	message	src/archer.c	98	19	You failed to make ammo.		msg_print("You failed to make ammo.");	
SRC_00154	high	message	src/archer.c	110	16	You make %s.		msg_format("You make %s.", name);	
SRC_00155	high	message	src/archer.c	125	19	You are too confused!		msg_print("You are too confused!");	
SRC_00156	high	message	src/archer.c	130	19	You can't see!		msg_print("You can't see!");	
SRC_00157	low	other	src/archer.c	152	22	Create [S]hots, Create [A]rrow or Create [B]olt ?		sprintf(com, "Create [S]hots, Create [A]rrow or Create [B]olt ?");	
SRC_00158	low	other	src/archer.c	154	22	Create [S]hots or Create [A]rrow ?		sprintf(com, "Create [S]hots or Create [A]rrow ?");	
SRC_00159	low	other	src/archer.c	156	22	Create [S]hots ?		sprintf(com, "Create [S]hots ?");	
SRC_00160	high	name_desc	src/archer.c	186	29	Create Ammo		var_set_string(res, "Create Ammo");	
SRC_00161	high	name_desc	src/archer.c	189	29	Create arrows, bolts or shots.		var_set_string(res, "Create arrows, bolts or shots.");	
SRC_00162	high	name_desc	src/archer.c	233	19	Archer		me.name = "Archer";	
SRC_00163	high	name_desc	src/archer.c	234	19	Archers are to bows what warriors are to melee. They are the best class around with any bow, crossbow, or sling. They need a lot of ammunition, but will learn how to make it from junk found in the dungeon. An archer is better than a warrior at stealth, perception, searching and magical devices.\n \nArchers have a class power - 'Create Ammo' - which creates pebbles or shots from rubble, and arrows and crossbow bolts from bones.		me.desc = "Archers are to bows what warriors are to melee. They are the best "	
SRC_00164	low	other	src/arky.c	5	10	angband.h		#include "angband.h"	
SRC_00165	low	other	src/arky.c	6	10	equip.h		#include "equip.h"	
SRC_00166	high	message	src/arky.c	48	23	You can't fetch something that far away!		msg_print("You can't fetch something that far away!");	
SRC_00167	high	message	src/arky.c	57	23	There is no object at this place.		msg_print("There is no object at this place.");	
SRC_00168	high	message	src/arky.c	66	23	You have no direct line of sight to that location.		msg_print("You have no direct line of sight to that location.");	
SRC_00169	high	message	src/arky.c	71	23	You have no direct line of sight to that location.		msg_print("You have no direct line of sight to that location.");	
SRC_00170	high	message	src/arky.c	101	19	The object is too heavy.		msg_print("The object is too heavy.");	
SRC_00171	high	message	src/arky.c	108	16	You skillfully crack your whip and fetch %s.		msg_format("You skillfully crack your whip and fetch %s.", o_name);	
SRC_00172	high	name_desc	src/arky.c	170	29	Ancient Protection		var_set_string(res, "Ancient Protection");	
SRC_00173	high	name_desc	src/arky.c	173	29	Sets a glyph on the floor beneath you. Monsters cannot attack you if you are on a glyph, but can try to break the glyph.		var_set_string(res, "Sets a glyph on the floor beneath you. Monsters cannot attack you if you are on a glyph, but can try to break the glyph.");	
SRC_00174	high	name_desc	src/arky.c	190	29	Double Crack		var_set_string(res, "Double Crack");	
SRC_00175	high	name_desc	src/arky.c	193	29	Attack a monster normally with your whip, and then randomly attack an adjacent monster.		var_set_string(res, "Attack a monster normally with your whip, and then randomly attack an adjacent monster.");	
SRC_00176	high	message	src/arky.c	214	31	Your whip cracks in empty air.		msg_print("Your whip cracks in empty air.");	
SRC_00177	high	message	src/arky.c	225	39	Your whip cracks in empty air.		msg_print("Your whip cracks in empty air.");	
SRC_00178	high	message	src/arky.c	251	35	Your whip cracks in empty air.		msg_print("Your whip cracks in empty air.");	
SRC_00179	high	message	src/arky.c	262	23	Whip techniques can only be used if you are fighting with whips.		msg_print("Whip techniques can only be used if you are fighting with whips.");	
SRC_00180	high	name_desc	src/arky.c	277	29	Escape Rope		var_set_string(res, "Escape Rope");	
SRC_00181	high	name_desc	src/arky.c	280	29	Danger! Abandon this expedition and escape to a new level.		var_set_string(res, "Danger! Abandon this expedition and escape to a new level.");	
SRC_00182	low	other	src/arky.c	283	45	You are about to flee the current level. Are you sure? 		var_set_bool(res, py_teleport_level("You are about to flee the current level. Are you sure? " ));	
SRC_00183	high	name_desc	src/arky.c	296	29	Excavation		var_set_string(res, "Excavation");	
SRC_00184	high	name_desc	src/arky.c	299	29	You break walls on your quest for treasure!  This takes a bit more time, though.		var_set_string(res, "You break walls on your quest for treasure! This takes a bit more time, though.");	
SRC_00185	high	message	src/arky.c	327	31	You may excavate no further.		msg_print("You may excavate no further.");	
SRC_00186	high	message	src/arky.c	333	31	You dig your way to treasure!		msg_print("You dig your way to treasure!");	
SRC_00187	high	message	src/arky.c	340	31	There is nothing to excavate.		msg_print("There is nothing to excavate.");	
SRC_00188	high	name_desc	src/arky.c	357	29	Extended Crack		var_set_string(res, "Extended Crack");	
SRC_00189	high	name_desc	src/arky.c	360	29	This spell extends the range of your whip based melee attack.		var_set_string(res, "This spell extends the range of your whip based melee attack.");	
SRC_00190	high	message	src/arky.c	378	23	Whip techniques can only be used if you are fighting with whips.		msg_print("Whip techniques can only be used if you are fighting with whips.");	
SRC_00191	high	name_desc	src/arky.c	393	29	Fetch		var_set_string(res, "Fetch");	
SRC_00192	high	name_desc	src/arky.c	396	29	Use your whip to fetch a nearby item.		var_set_string(res, "Use your whip to fetch a nearby item.");	
SRC_00193	high	message	src/arky.c	414	23	Whip techniques can only be used if you are fighting with whips.		msg_print("Whip techniques can only be used if you are fighting with whips.");	
SRC_00194	high	name_desc	src/arky.c	429	29	First Aid		var_set_string(res, "First Aid");	
SRC_00195	high	name_desc	src/arky.c	433	33	Heals HP and Stun.		var_set_string(res, "Heals HP and Stun.");	
SRC_00196	high	name_desc	src/arky.c	435	33	Heals HP and Stun. Cures cuts.		var_set_string(res, "Heals HP and Stun. Cures cuts.");	
SRC_00197	high	name_desc	src/arky.c	437	33	Heals HP and Stun. Cures cuts and slows poison.		var_set_string(res, "Heals HP and Stun. Cures cuts and slows poison.");	
SRC_00198	high	name_desc	src/arky.c	439	33	Heals HP and Stun. Cures cuts and poison.		var_set_string(res, "Heals HP and Stun. Cures cuts and poison.");	
SRC_00199	high	name_desc	src/arky.c	441	33	Heals HP and Stun. Cures cuts, poison and blindness.		var_set_string(res, "Heals HP and Stun. Cures cuts, poison and blindness.");	
SRC_00200	high	name_desc	src/arky.c	443	33	Heals HP and Stun. Cures cuts, poison and blindness. Restores Con.		var_set_string(res, "Heals HP and Stun. Cures cuts, poison and blindness. Restores Con.");	
SRC_00201	high	name_desc	src/arky.c	445	33	Heals HP and Stun. Cures cuts, poison and blindness. Restores Con and Chr.		var_set_string(res, "Heals HP and Stun. Cures cuts, poison and blindness. Restores Con and Chr.");	
SRC_00202	high	name_desc	src/arky.c	447	33	Heals HP and Stun. Cures cuts, poison and blindness. Restores Con, Chr and Str.		var_set_string(res, "Heals HP and Stun. Cures cuts, poison and blindness. Restores Con, Chr and Str.");	
SRC_00203	high	name_desc	src/arky.c	450	29	Heals HP and Stun. Slows Poison (L12). Cures cuts (L8), poison (L16) and blindness (L20). Restores Con (L30), Chr (L40) and Str (L45).		var_set_string(res, "Heals HP and Stun. Slows Poison (L12). Cures cuts (L8), poison (L16) and blindness (L20). Restores Con (L30), Chr (L40) and Str (L45).");	
SRC_00204	high	name_desc	src/arky.c	490	29	Identify		var_set_string(res, "Identify");	
SRC_00205	high	name_desc	src/arky.c	494	33	New Treasure!  You examine your new discovery.		var_set_string(res, "New Treasure! You examine your new discovery.");	
SRC_00206	high	name_desc	src/arky.c	496	33	New Treasure!  You examine your new discovery and learn its deepest truths.		var_set_string(res, "New Treasure! You examine your new discovery and learn its deepest truths.");	
SRC_00207	high	name_desc	src/arky.c	499	29	Identifies an object. At L25, fully identifies an object.		var_set_string(res, "Identifies an object. At L25, fully identifies an object.");	
SRC_00208	high	name_desc	src/arky.c	522	29	Magic Blueprint		var_set_string(res, "Magic Blueprint");	
SRC_00209	high	name_desc	src/arky.c	526	33	A map to treasure!  Maps the surrounding area.		var_set_string(res, "A map to treasure! Maps the surrounding area.");	
SRC_00210	high	name_desc	src/arky.c	528	33	A map to treasure!  Maps the surrounding area and detects traps and doors.		var_set_string(res, "A map to treasure! Maps the surrounding area and detects traps and doors.");	
SRC_00211	high	name_desc	src/arky.c	530	33	A map to treasure!  Maps the surrounding area and detects traps, doors and objects.		var_set_string(res, "A map to treasure! Maps the surrounding area and detects traps, doors and objects.");	
SRC_00212	high	name_desc	src/arky.c	532	33	A map to treasure!  Maps the entire level and detects traps, doors and objects.		var_set_string(res, "A map to treasure! Maps the entire level and detects traps, doors and objects.");	
SRC_00213	high	name_desc	src/arky.c	534	33	A map to treasure!  Maps and lights the entire level and detects traps, doors and objects.		var_set_string(res, "A map to treasure! Maps and lights the entire level and detects traps, doors and objects.");	
SRC_00214	high	name_desc	src/arky.c	537	29	Maps nearby area or the entire level (L35). Detects treasure, traps (L20), doors (L20) and objects (25).		var_set_string(res, "Maps nearby area or the entire level (L35). Detects treasure, traps (L20), doors (L20) and objects (25).");	
SRC_00215	high	name_desc	src/arky.c	574	29	Pharaoh's Curse		var_set_string(res, "Pharaoh's Curse");	
